Price,Close,High,Low,Open,Volume,Ticker
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,
Date,,,,,,
2020-03-02,265.1887512207031,287.8875857271599,262.0976449088045,286.9648691062395,66711413,SBIN.NS
2020-03-03,267.4494323730469,271.647781957001,263.2510546300147,270.35598425109805,61949382,SBIN.NS
2020-03-04,263.25103759765625,270.3559667590502,253.8393450700907,269.2486955633007,73675736,SBIN.NS
2020-03-05,266.2037048339844,275.338592366317,249.1334499312852,268.4182187571147,149245973,SBIN.NS
2020-03-06,249.5948486328125,253.19343786113748,234.32388557707839,247.28805705579944,106043172,SBIN.NS
2020-03-09,233.86253356933594,242.4438012831832,231.74028244533562,239.95245504918262,101286241,SBIN.NS
2020-03-11,226.15785217285156,238.52224941190474,224.3124189085428,233.4473079350557,90845604,SBIN.NS
2020-03-12,196.1695556640625,213.97797485961541,192.47868924765146,213.97797485961541,99767083,SBIN.NS
2020-03-13,223.29742431640625,229.57190021227905,170.37961998812023,184.54332588132746,155701316,SBIN.NS
2020-03-16,206.08876037597656,213.51661781926572,203.55128969969968,210.2871096858224,75583409,SBIN.NS
2020-03-17,198.52249145507812,212.13256271713567,195.66207814603035,209.64123045456523,65403057,SBIN.NS
2020-03-18,198.56861877441406,205.90421327097408,184.63560591166393,203.92037812017247,101356399,SBIN.NS
2020-03-19,187.91122436523438,202.76696681488636,182.83628321628387,187.26532558036638,93533467,SBIN.NS
2020-03-20,193.63209533691406,199.02997931127717,184.5433306696198,189.66441091160948,77391650,SBIN.NS
2020-03-23,167.56533813476562,184.08195944019067,166.31966510824245,175.31615184780065,61750037,SBIN.NS
2020-03-24,169.0416717529297,177.115441690033,160.137462539825,176.19272512579263,67491360,SBIN.NS
2020-03-25,175.223876953125,180.16041640184082,162.8133414816843,164.24355502959114,71567553,SBIN.NS
2020-03-26,177.8536376953125,185.46605020367218,170.7948608193764,176.74638051000434,107260359,SBIN.NS
2020-03-27,180.8063201904297,195.52364757075105,179.92974221095068,186.38875859801044,114740377,SBIN.NS
2020-03-30,172.45571899414062,179.9297287429713,171.855958863479,175.31614595468997,60081554,SBIN.NS
2020-03-31,181.63677978515625,183.15925663925898,173.51687037768437,177.16159836139911,59543412,SBIN.NS
2020-04-01,172.13278198242188,179.46837602726902,170.93324760437832,179.0070177341398,52954239,SBIN.NS
2020-04-03,161.93675231933594,173.65524952881637,161.47539405061988,173.0554894113003,64448494,SBIN.NS
2020-04-07,171.99435424804688,172.82480756643352,163.87446010962276,170.14892120212562,72130500,SBIN.NS
2020-04-08,168.8571319580078,179.37609520226545,166.50420189350513,168.76485466938516,80435759,SBIN.NS
2020-04-09,173.2400360107422,175.3161482931612,169.41076787720655,173.4707151532332,62416005,SBIN.NS
2020-04-13,169.31849670410156,174.11662022531291,168.94941569459994,172.36346431087313,51847146,SBIN.NS
2020-04-15,168.25738525390625,177.11545656692928,166.2273973784377,172.54801200620224,72190004,SBIN.NS
2020-04-16,173.9320831298828,175.22388076799766,166.31967100350863,167.93442509092134,61165773,SBIN.NS
2020-04-17,178.3149871826172,182.69789113665306,171.90210947630396,180.8524578928485,89851063,SBIN.NS
2020-04-20,177.62294006347656,182.09812106831941,175.3622872785762,179.00701492111403,81958510,SBIN.NS
2020-04-21,170.47189331054688,173.65526279191334,168.8571392467122,173.47072228623986,53042420,SBIN.NS
2020-04-22,174.11660766601562,174.85478371131114,167.33464956873448,171.16391756437054,61503413,SBIN.NS
2020-04-23,172.27117919921875,175.2238693798212,170.84096571312676,173.24003440460604,50955312,SBIN.NS
2020-04-24,165.85830688476562,169.77985238829973,165.16626944296547,169.77985238829973,65137305,SBIN.NS
2020-04-27,166.91941833496094,169.3184869978074,166.5503373466171,169.3184869978074,42996571,SBIN.NS
2020-04-28,170.0566864013672,171.02554172820683,167.19625907060998,167.93443522818015,49590230,SBIN.NS
2020-04-29,175.40841674804688,176.97703202207953,169.31848206117095,170.70255684641214,57470466,SBIN.NS
2020-04-30,175.77752685546875,180.76019127624906,175.03935069843558,178.54567688468873,63063889,SBIN.NS
2020-05-04,165.02786254882812,169.31848892519943,164.24354784024794,168.34963372034667,58118177,SBIN.NS
2020-05-05,157.2309112548828,167.24239252179618,155.75457306517225,167.01171335969713,91050439,SBIN.NS
2020-05-06,157.87680053710938,159.9067740437716,153.67843759952413,157.92292509899303,73156432,SBIN.NS
2020-05-07,157.55386352539062,159.21475626425993,155.75456892475648,157.64614081959272,42942399,SBIN.NS
2020-05-08,153.7707061767578,160.36813790339573,153.26322334200935,159.1224649391982,55932236,SBIN.NS
2020-05-11,152.6634521484375,155.84682146687268,152.2482325120394,154.97024355013508,54591827,SBIN.NS
2020-05-12,154.00140380859375,155.47775608573374,148.41897931959159,151.51007166051645,70752542,SBIN.NS
2020-05-13,160.6449737548828,164.75106001506725,157.32318819634108,164.75106001506725,81720683,SBIN.NS
2020-05-14,154.97024536132812,158.47657114879559,154.55502572007723,157.73839507571756,48136531,SBIN.NS
2020-05-15,153.54002380371094,155.2470550031682,151.97140853043322,154.97023723034584,35495540,SBIN.NS
2020-05-18,143.29791259765625,153.54005996820268,143.0210947596328,153.54005996820268,77349435,SBIN.NS
2020-05-19,140.9910888671875,145.65081016842842,140.62199380676566,145.32785375050142,71522334,SBIN.NS
2020-05-20,141.5447235107422,143.25175488515023,139.46861112110233,141.17564249551037,66168767,SBIN.NS
2020-05-21,140.20677185058594,144.08217840354516,139.79155223411473,141.77538711255318,61147471,SBIN.NS
2020-05-22,139.19180297851562,143.57470677299244,137.89999130715768,140.25292142325807,87064198,SBIN.NS
2020-05-26,139.6992950439453,141.36018782825707,138.59203788091705,140.62201169305865,48275988,SBIN.NS
2020-05-27,146.3428497314453,148.37282331540666,139.1456578614577,140.20677625684698,88195120,SBIN.NS
2020-05-28,145.9737548828125,149.84916156333128,144.5896800626603,147.1271505662727,76968678,SBIN.NS
2020-05-29,148.8341827392578,149.38780422305445,143.20560613700002,144.03605948200084,58363280,SBIN.NS
2020-06-01,156.907958984375,158.15361793346167,150.72576064574724,151.32552079758108,92740893,SBIN.NS
2020-06-02,157.09249877929688,158.06135401058333,154.27821037586006,156.76954234235546,70419104,SBIN.NS
2020-06-03,161.38314819335938,165.99673177898475,158.70727534551256,159.16863370407512,113168889,SBIN.NS
2020-06-04,160.59881591796875,163.92058700007948,158.24588593509637,161.38311652590156,83494674,SBIN.NS
2020-06-05,173.28619384765625,175.13162719197732,162.39813430025413,162.90563128585023,201321234,SBIN.NS
2020-06-08,172.3634796142578,182.23654533016122,171.44076292904182,181.77518698755324,151741826,SBIN.NS
2020-06-09,170.195068359375,176.23886470305752,169.18008858105895,173.19389720903436,96654191,SBIN.NS
2020-06-10,173.1938934326172,174.3934277622331,169.59530452330662,170.2873419350615,67333317,SBIN.NS
2020-06-11,163.45925903320312,175.6852554024467,162.72109693114461,173.470740937192,91726802,SBIN.NS
2020-06-12,165.3046875,166.08900230938778,156.6772949944303,156.86183551442178,92758901,SBIN.NS
2020-06-15,160.27587890625,164.10516144232645,158.7072634209046,164.10516144232645,63613412,SBIN.NS
2020-06-16,159.53770446777344,165.12014306218043,156.30819616616233,164.24356505336516,63925976,SBIN.NS
2020-06-17,159.58383178710938,162.58266071142162,156.16978321226145,157.7845372484296,73866905,SBIN.NS
2020-06-18,165.76602172851562,166.68873827379997,157.87680652996428,159.07632677520422,58261857,SBIN.NS
2020-06-19,170.24122619628906,170.65644588329903,165.62764283053596,166.36581898496428,76895151,SBIN.NS
2020-06-22,173.1938934326172,176.93089827200103,170.0105241544521,170.702561566207,80023958,SBIN.NS
2020-06-23,177.57681274414062,178.17658700175733,173.3323246910779,174.94707879463772,65487085,SBIN.NS
2020-06-24,170.33349609375,179.8374661505847,169.6875831869808,179.74520293500228,74668987,SBIN.NS
2020-06-25,170.93325805664062,172.36347166870377,166.4580767078227,168.11896948055607,73620385,SBIN.NS
2020-06-26,170.33349609375,174.0243626259696,169.59531997139837,173.47072701432126,49176958,SBIN.NS
2020-06-29,165.39695739746094,168.94942208634873,164.70491991881048,168.85714479071325,50966428,SBIN.NS
2020-06-30,164.6587677001953,168.76485358586618,163.55151064151985,167.1039750376217,43613239,SBIN.NS
2020-07-01,170.51803588867188,171.07165741845782,164.79719560365348,165.58149629073483,54012853,SBIN.NS
2020-07-02,171.11778259277344,173.47071262783504,169.7798464017109,171.3023230881722,52127276,SBIN.NS
2020-07-03,170.42576599121094,172.4096152777828,169.22623150530177,172.2250606803052,38048810,SBIN.NS
2020-07-06,173.516845703125,175.17773826748754,171.76367585425578,172.17890955499905,43773740,SBIN.NS
2020-07-07,174.0243682861328,174.5779898362493,169.82600465327303,172.54801599341104,55124494,SBIN.NS
2020-07-08,177.06930541992188,182.19038523602293,173.8397974017818,174.30115569008754,143063102,SBIN.NS
2020-07-09,183.712890625,185.4660466279763,177.66909375230995,177.89977291478255,89539723,SBIN.NS
2020-07-10,180.48336791992188,186.85010666330078,179.7451918431223,182.697882070783,111406477,SBIN.NS
2020-07-13,177.80747985839844,184.35877312377633,176.79250008120272,183.43605655566887,61949761,SBIN.NS
2020-07-14,171.6714324951172,177.43841145504763,170.333496192321,177.43841145504763,62239932,SBIN.NS
2020-07-15,169.59532165527344,175.27002337308858,168.85714552559264,173.42459008865586,58527305,SBIN.NS
2020-07-16,171.85597229003906,172.50187111495302,167.61147016139589,170.7025765028576,46546803,SBIN.NS
2020-07-17,173.6552734375,174.85480791721986,170.70258292710116,172.36347573905644,47035238,SBIN.NS
2020-07-20,176.00819396972656,178.3149855027505,174.16276074330742,175.31615650981936,45672856,SBIN.NS
2020-07-21,179.37611389160156,181.03700670309655,176.70024119719332,177.5768192122899,59281860,SBIN.NS
2020-07-22,177.16159057617188,181.54449450969696,175.40843463457713,180.57563924532587,62276152,SBIN.NS
2020-07-23,182.92857360839844,183.71288838304937,176.37727984230997,177.53067564059748,70801412,SBIN.NS
2020-07-24,177.11546325683594,181.1292864318474,175.91592876135235,180.5756507940737,65265493,SBIN.NS
2020-07-27,172.68641662597656,178.26885521350945,172.08665643108856,178.08431469812382,50697767,SBIN.NS
2020-07-28,174.80865478515625,175.77751001848856,171.39460622537663,173.47071854842963,51488617,SBIN.NS
2020-07-29,176.4234161376953,180.1604212902248,172.54800912303222,173.1016447306434,73763368,SBIN.NS
2020-07-30,172.13278198242188,178.54565944101057,171.67142368929265,177.62294285475213,48472816,SBIN.NS
2020-07-31,176.6540985107422,179.7913435450969,172.2711944558893,173.470728907862,145892485,SBIN.NS
2020-08-03,177.3922576904297,179.56064722639292,175.36228408543238,177.16157855169052,72454278,SBIN.NS
2020-08-04,176.79249572753906,178.82246931147816,175.77750189580095,178.40724968196244,43866676,SBIN.NS
2020-08-05,176.6540985107422,181.63677683135074,176.2388788372428,177.8536329627149,68888892,SBIN.NS
2020-08-06,176.19271850585938,179.46836500174723,175.54681975106638,177.43839145259628,59740172,SBIN.NS
2020-08-07,175.91592407226562,177.25387448129877,174.90094420278726,176.65410020977455,44822338,SBIN.NS
2020-08-10,178.82247924804688,180.3910946464563,176.88476876325188,177.0231847004732,48784530,SBIN.NS
2020-08-11,179.97589111328125,181.59064530205544,178.77635661428403,179.92975246340845,43890305,SBIN.NS
2020-08-12,187.58828735351562,188.46486530647536,179.5606557597961,180.85245336631175,157818228,SBIN.NS
2020-08-13,186.29647827148438,191.27915642241587,185.23535979983853,189.6182637054387,70443118,SBIN.NS
2020-08-14,181.3137969970703,188.23417092825622,179.5606412329846,187.3114544040981,56169088,SBIN.NS
2020-08-17,178.1765899658203,183.29765608724236,176.70023770047607,183.113115573959,54787889,SBIN.NS
2020-08-18,180.0220184326172,180.62177860459747,176.88477347273263,178.82248400911834,46294169,SBIN.NS
2020-08-19,181.8212890625,184.8201176862068,180.76015664023572,181.2215148900368,59296062,SBIN.NS
2020-08-20,179.69906616210938,181.17541842221428,178.314991198088,179.00702868009867,37504602,SBIN.NS
2020-08-21,183.06698608398438,185.9274134613595,182.3749485648974,183.62062173106966,68041871,SBIN.NS
2020-08-24,185.8812713623047,187.12694450536674,183.25153728628575,184.54333499946637,53850253,SBIN.NS
2020-08-25,191.87890625,192.34026453099523,187.0346442995503,188.23417864604534,105394375,SBIN.NS
2020-08-26,193.63209533691406,194.09345366358812,190.2180324558951,192.38642222307863,66749637,SBIN.NS
2020-08-27,198.98382568359375,199.7681404117135,194.23184090838654,194.23184090838654,80997993,SBIN.NS
2020-08-28,207.47283935546875,208.44168055085444,200.04496768710206,200.22950819672133,95974037,SBIN.NS
2020-08-31,195.6159210205078,213.65503353429716,194.093444248154,213.65503353429716,119986476,SBIN.NS
2020-09-01,201.2445068359375,201.98266889171643,194.87775350830395,196.63092358962567,75048313,SBIN.NS
2020-09-02,199.53746032714844,202.07493092090408,195.8927326538433,201.38289348624343,47608088,SBIN.NS
2020-09-03,196.67703247070312,201.38289263839826,195.89273182911234,200.69085520665118,38594129,SBIN.NS
2020-09-04,190.63327026367188,195.89275248358973,189.9873573289743,193.77050131989262,54435758,SBIN.NS
2020-09-07,191.83277893066406,193.4475330094728,189.52598738950869,191.46369791589447,35687359,SBIN.NS
2020-09-08,188.2803192138672,192.38640514077233,187.21918670901331,191.83276956610618,34146789,SBIN.NS
2020-09-09,179.7913360595703,185.83511855679077,177.62294640668645,185.5583148390082,72715826,SBIN.NS
2020-09-10,182.83628845214844,185.8812560446247,180.11427730112345,182.42106879852395,67789617,SBIN.NS
2020-09-11,187.03466796875,188.09580059704754,181.77518571572568,183.20539938371155,48487971,SBIN.NS
2020-09-14,183.15924072265625,190.2641555569475,182.09812228983122,189.9873377676556,63605531,SBIN.NS
2020-09-15,184.6817169189453,185.46603163978432,181.86744262784234,184.45103777511474,51761038,SBIN.NS
2020-09-16,182.88243103027344,184.58946240686893,181.08313643952087,184.40492189901656,52404964,SBIN.NS
2020-09-17,180.34495544433594,182.69788557446006,179.92973579302884,181.77516898064965,41223296,SBIN.NS
2020-09-18,177.71522521972656,181.95971318999116,175.03933859544634,180.85245607077164,55286316,SBIN.NS
2020-09-21,171.44073486328125,178.54564936042433,170.01052141942213,178.13042973595864,57611375,SBIN.NS
2020-09-22,171.80982971191406,173.74754022186264,167.1501080224001,171.7636910655747,51210889,SBIN.NS
2020-09-23,169.59532165527344,174.34730673087222,167.01171224115993,173.6091306011914,44320497,SBIN.NS
2020-09-24,162.72108459472656,167.749887451333,161.93676982132638,167.10398862122972,46114798,SBIN.NS
2020-09-25,168.11895751953125,168.626454452807,162.53651941257323,165.16626728893272,46550127,SBIN.NS
2020-09-28,172.77867126464844,173.6091105147465,169.18008240817417,169.77984252440754,41921548,SBIN.NS
2020-09-29,170.74871826171875,174.34730755148482,169.08782548200415,173.93208787644082,35688726,SBIN.NS
2020-09-30,171.0716552734375,172.36346698581715,168.30350542060168,170.74871290499627,37641083,SBIN.NS
2020-10-01,175.59295654296875,176.4233957790172,172.45571192776373,172.54798921156322,43588724,SBIN.NS
2020-10-05,174.16275024414062,178.82247167585157,172.59413491215383,177.16157905629137,41694686,SBIN.NS
2020-10-06,176.79249572753906,177.25385400023146,173.74752831186186,176.33113745484667,31098726,SBIN.NS
2020-10-07,175.96205139160156,178.22270422754715,174.48571329117527,177.66908271971397,34578053,SBIN.NS
2020-10-08,176.7002410888672,180.66792555846757,175.82366307430803,176.56183922113536,43351606,SBIN.NS
2020-10-09,182.97471618652344,183.43607451574837,175.82366208353668,177.16159842238127,64907230,SBIN.NS
2020-10-12,183.34378051757812,190.03347568198564,182.00584430060414,184.26649709197918,69122798,SBIN.NS
2020-10-13,180.5756378173828,184.5433220575273,180.02201629893312,183.29764900182371,34948525,SBIN.NS
2020-10-14,184.58946228027344,185.37376295799268,178.13044595310242,179.05316257126972,40548275,SBIN.NS
2020-10-15,177.94590759277344,186.85011743372573,177.16159282605108,185.4660424897722,49184123,SBIN.NS
2020-10-16,180.8063201904297,181.5444963077156,176.7925113119084,179.00702558422785,36893126,SBIN.NS
2020-10-19,188.2341766357422,188.78781219883868,180.8985828621685,181.036984713174,60220779,SBIN.NS
2020-10-20,187.35760498046875,188.5571393541893,185.18921537876096,185.4660331695484,39316753,SBIN.NS
2020-10-21,188.00350952148438,191.2791563069688,183.4822037586725,188.88008748616772,54515523,SBIN.NS
2020-10-22,187.58828735351562,188.78782174787324,185.55831365204625,186.29647566746206,33721637,SBIN.NS
2020-10-23,187.12693786621094,189.71054728044632,185.9735420633861,188.23419502101507,32707020,SBIN.NS
2020-10-26,181.49835205078125,188.23418603357663,180.48337224047984,187.03465164000409,45470123,SBIN.NS
2020-10-27,179.6067657470703,182.28265211412847,177.39225172150344,182.0058343410484,37794381,SBIN.NS
2020-10-28,175.73138427734375,179.92974787704932,174.43958659106764,179.92974787704932,46458319,SBIN.NS
2020-10-29,174.11660766601562,175.96204073948593,171.5329985472498,174.7163818626157,44822673,SBIN.NS
2020-10-30,174.62411499023438,177.16158561756936,171.7636879239689,174.71639228122532,41519686,SBIN.NS
2020-11-02,180.89859008789062,182.00584717877408,175.3622905539355,177.3461255884543,52600119,SBIN.NS
2020-11-03,188.9262237548828,189.89507900030262,182.32880570001953,182.69788670801853,69890201,SBIN.NS
2020-11-04,191.00233459472656,192.84776777921667,182.74402391004088,187.77282652186886,117577856,SBIN.NS
2020-11-05,201.75196838378906,203.92035791195278,198.15337946421656,199.3067751537638,138023646,SBIN.NS
2020-11-06,202.25946044921875,204.7046677001005,200.27562554262101,202.0749199592273,73147085,SBIN.NS
2020-11-09,202.53628540039062,205.44283693946966,200.27563263893612,205.30443508695635,60359458,SBIN.NS
2020-11-10,213.79344177246094,216.8384094875556,205.7658098541485,205.85808714957562,135294550,SBIN.NS
2020-11-11,216.10023498535156,220.85223414475914,210.14871545361572,214.7622986688433,107094861,SBIN.NS
2020-11-12,209.2721405029297,215.31593741870515,208.2110079002678,215.17752147251161,58859905,SBIN.NS
2020-11-13,211.7173309326172,212.82458808837316,203.08993876779425,207.6112446869388,70676525,SBIN.NS
2020-11-14,211.90188598632812,214.9007152820345,210.1487298760387,214.07027587811626,7753219,SBIN.NS
2020-11-17,221.63650512695312,222.92831670173595,213.14751596503234,213.9318306382768,80501583,SBIN.NS
2020-11-18,232.52459716796875,233.4473138233972,219.5142866946121,220.8983616777548,104514060,SBIN.NS
2020-11-19,221.22132873535156,232.34006778175367,220.529291210632,228.8337415072667,82284278,SBIN.NS
2020-11-20,223.9894561767578,226.43464955160957,215.86954722550325,222.836060418896,84411129,SBIN.NS
2020-11-23,220.25245666503906,227.12669273950866,219.6988351350136,224.68149930293478,57538324,SBIN.NS
2020-11-24,225.00445556640625,226.06557405771895,220.99063259928036,221.91334922808738,47636611,SBIN.NS
2020-11-25,224.2201385498047,230.5868775928604,222.92834091425487,226.48079145178602,74767232,SBIN.NS
2020-11-26,226.48077392578125,227.21894998020306,221.59037340471616,225.1428377468814,64248318,SBIN.NS
2020-11-27,225.37353515625,227.21896840215584,223.34356140166125,226.48079228788583,54355703,SBIN.NS
2020-12-01,228.87986755371094,229.7103069058262,225.37354147231778,226.06557895892675,37003272,SBIN.NS
2020-12-02,227.86485290527344,231.46345595640796,225.23511914281016,229.15666454396433,56723083,SBIN.NS
2020-12-03,236.4922637939453,238.98360998795255,228.83372693827116,230.03326138732302,79266442,SBIN.NS
2020-12-04,243.13583374023438,243.9201485131473,233.95480602211805,237.13817560242973,79252024,SBIN.NS
2020-12-07,248.764404296875,250.47143566136964,242.67446902414954,243.41263105032633,76053084,SBIN.NS
2020-12-08,250.88661193847656,252.54751854199878,244.75055281544587,250.01004815465674,65617502,SBIN.NS
2020-12-09,249.45645141601562,253.6548009007409,248.39533290264214,251.07120554999878,48495641,SBIN.NS
2020-12-10,248.71824645996094,250.05619678387393,245.0273800867672,248.2107635972771,38676657,SBIN.NS
2020-12-11,251.39413452148438,254.90044613684105,249.17959228118087,249.17959228118087,50255223,SBIN.NS
2020-12-14,253.0089111328125,254.80819166532012,251.30187973601542,252.8243565432378,31946501,SBIN.NS
2020-12-15,249.7332305908203,252.8704612536921,247.42643919766832,252.8704612536921,34890948,SBIN.NS
2020-12-16,248.57986450195312,252.50141033739675,247.74942513332184,251.71709553849243,24844177,SBIN.NS
2020-12-17,247.0112762451172,251.11734873766954,246.0885595287127,249.13351342921575,25904699,SBIN.NS
2020-12-18,250.47145080566406,250.9328091396888,244.51991703311367,247.0112633004785,29816205,SBIN.NS
2020-12-21,235.01589965820312,248.2107489812946,231.64798992279964,247.70326614849407,55160758,SBIN.NS
2020-12-22,237.55340576171875,238.70680154001593,229.06440156982083,235.10819826400575,51189571,SBIN.NS
2020-12-23,242.67445373535156,243.50489300225078,235.84635686662804,237.09202984651415,29056404,SBIN.NS
2020-12-24,246.2269287109375,248.07236189871432,244.1969409407527,244.5198973804288,28585509,SBIN.NS
2020-12-28,253.93161010742188,254.6697720962448,247.28803957171598,247.98007699589056,36870242,SBIN.NS
2020-12-29,256.4229431152344,258.2683763555874,253.4702668261155,254.94659089113668,45032526,SBIN.NS
2020-12-30,255.50022888183594,257.16113570911506,251.44028134694827,256.515222805327,30971894,SBIN.NS
2020-12-31,253.700927734375,255.82316454451393,251.53253820110072,253.74705229843582,29467966,SBIN.NS
2021-01-01,257.8070373535156,258.36067299890044,253.19345390710671,253.6548122517476,24531791,SBIN.NS
2021-01-04,259.3294982910156,261.9592463253599,256.2845446675077,260.0676884924348,31450608,SBIN.NS
2021-01-05,259.9753723144531,260.6212851242051,255.59246896576227,256.56131002131747,27393072,SBIN.NS
2021-01-06,263.0203857421875,266.80352986803547,259.65247539760884,261.1288277588031,40765708,SBIN.NS
2021-01-07,265.4656066894531,269.2487226441011,264.81969373378786,266.66512713959827,30546600,SBIN.NS
2021-01-08,263.8969421386719,268.8796060437408,263.15878013757845,267.68008575219517,32543357,SBIN.NS
2021-01-11,260.6674499511719,265.9269460456759,257.9915773357009,265.74239145464605,29703173,SBIN.NS
2021-01-12,269.8946228027344,271.1402959244087,256.42295394726096,258.36066456330127,44307145,SBIN.NS
2021-01-13,283.0894470214844,284.1967182262562,271.74004388841706,273.1241188148436,78042133,SBIN.NS
2021-01-14,283.504638671875,285.35007163312395,280.32125555009156,282.99715587116043,40123498,SBIN.NS
2021-01-15,280.3674621582031,286.87260333331164,278.0145177849145,283.0894594037894,35307601,SBIN.NS
2021-01-18,271.6939697265625,284.7965312321106,269.6178569517566,280.0445454015935,54969750,SBIN.NS
2021-01-19,275.523193359375,279.12178261080635,273.4932054949383,274.64660129085075,35803901,SBIN.NS
2021-01-20,279.16790771484375,281.15177101488257,273.9084397708344,275.707720320465,33759304,SBIN.NS
2021-01-21,272.0630187988281,281.5669893416076,268.97191228822834,280.5058707911541,29995203,SBIN.NS
2021-01-22,261.7746887207031,274.96952373002455,260.5751403458998,272.6627324235646,44440810,SBIN.NS
2021-01-25,259.23724365234375,265.7423845095192,255.63862633484962,262.51287636443817,34034630,SBIN.NS
2021-01-27,254.34683227539062,262.83583649656276,251.6248351246685,258.5452098183164,39211107,SBIN.NS
2021-01-28,260.5290222167969,261.45173876216603,248.67210897698834,250.88662305405947,48717297,SBIN.NS
2021-01-29,260.29833984375,268.1875549449274,257.5301902420633,263.5278477123844,42300984,SBIN.NS
2021-02-01,286.68804931640625,289.6407254424253,260.8981099434261,263.06649951287875,103414068,SBIN.NS
