Price,Close,High,Low,Open,Volume,Ticker
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
Date,,,,,,
2020-03-18,415.2891540527344,470.2726861593095,409.6534476614327,466.4839837531922,61181406,HDFCBANK.NS
2020-03-19,424.1215515136719,435.67710547774163,376.502303667405,401.12886944187676,67220048,HDFCBANK.NS
2020-03-20,418.10699462890625,433.14340788887984,390.4968305499615,414.38934181029646,88637464,HDFCBANK.NS
2020-03-23,365.3966979980469,397.22180713467804,362.2947033776795,376.3128921030309,50276954,HDFCBANK.NS
2020-03-24,363.5733642578125,383.6061226600706,349.86299150015697,376.62070252521124,61057272,HDFCBANK.NS
2020-03-25,405.746337890625,410.8137330098405,357.6771773468276,364.8757175147829,47228042,HDFCBANK.NS
2020-03-26,426.7499694824219,444.0833008932357,398.2873532998881,412.0687471848041,57043156,HDFCBANK.NS
2020-03-27,428.3365173339844,468.2126182809355,413.0159337363424,447.51682439119236,55235936,HDFCBANK.NS
2020-03-30,393.8592834472656,420.07235515186903,392.130676511553,416.7572407369163,39268444,HDFCBANK.NS
2020-03-31,408.18536376953125,413.7263182768991,396.8666030278932,404.3492849888451,35211092,HDFCBANK.NS
2020-04-01,392.912109375,409.10878816730605,388.3419757807446,409.10878816730605,29103504,HDFCBANK.NS
2020-04-03,385.429443359375,399.70812797666855,383.6061417785563,399.2345401473123,34996280,HDFCBANK.NS
2020-04-07,424.38201904296875,429.68620822188024,400.3474380216403,413.9157401505629,60412638,HDFCBANK.NS
2020-04-08,420.9722595214844,447.5405268551247,410.1744332094615,416.7336424013843,56219352,HDFCBANK.NS
2020-04-09,438.0924072265625,440.86291331760424,421.4931599122434,432.3856797751441,44457146,HDFCBANK.NS
2020-04-13,424.0268249511719,448.3455758120512,419.6935139266889,442.33100497402285,34158056,HDFCBANK.NS
2020-04-15,408.84832763671875,440.673432462969,399.2345014145974,440.673432462969,57978752,HDFCBANK.NS
2020-04-16,416.63885498046875,421.8246470213436,405.5095420028717,409.65343513282806,53854396,HDFCBANK.NS
2020-04-17,431.10699462890625,435.70080234780517,420.1908009598806,433.3328632046106,55883462,HDFCBANK.NS
2020-04-20,447.4694519042969,455.0942333496393,442.8046233171163,450.38202863591187,66232986,HDFCBANK.NS
2020-04-21,436.4822082519531,442.3310060307355,430.0177232076101,438.0687158227306,33178006,HDFCBANK.NS
2020-04-22,439.7736511230469,441.8574491550055,429.68623603919485,435.29826921581855,38289354,HDFCBANK.NS
2020-04-23,452.2527160644531,453.9339471245536,432.17257997634374,442.8046328236386,40901222,HDFCBANK.NS
2020-04-24,444.2491149902344,453.8866459071209,438.54238668968355,441.8575019238388,33284568,HDFCBANK.NS
2020-04-27,440.2945861816406,453.4129741043949,438.684376089416,447.61152351828474,27421072,HDFCBANK.NS
2020-04-28,441.0997009277344,446.9721724701217,436.6479639199274,446.9721724701217,29441436,HDFCBANK.NS
2020-04-29,462.74267578125,470.1306635703209,442.378398270485,442.8046388968671,55877778,HDFCBANK.NS
2020-04-30,474.44024658203125,482.58596242566557,469.84643919589695,474.25082880760095,43793134,HDFCBANK.NS
2020-05-04,437.12152099609375,454.64426885834234,434.5167882057595,453.46029940819045,26722324,HDFCBANK.NS
2020-05-05,431.651611328125,447.06688862405014,430.04140122638694,444.22536178957523,29672858,HDFCBANK.NS
2020-05-06,448.2035217285156,449.9084263081122,428.9048181789834,435.22720397595276,33785846,HDFCBANK.NS
2020-05-07,438.0687561035156,446.73540787559705,436.3401489091201,445.4093676922772,21831730,HDFCBANK.NS
