Price,Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,RSI,Returns,Volatility
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,
1349,2025-06-13,1422.2198486328125,1429.7895915718395,1408.6739736495979,1418.335338487147,9757276,RELIANCE.NS,1422.9967041015625,1361.5311840820314,47.35226285116613,-0.009503249619472132,0.008517441561293169
1350,2025-06-16,1432.0804443359375,1436.6621211041454,1418.7337255535563,1421.223780491138,8458093,RELIANCE.NS,1422.8473022460937,1365.2204516601562,56.156874053781266,0.006933242924857197,0.008365963054725275
1351,2025-06-17,1425.506591796875,1442.2398094911548,1420.12817043809,1442.2398094911548,10366599,RELIANCE.NS,1423.1759887695312,1368.8071240234376,57.32578951086829,-0.004590421274910161,0.008023575461433834
1352,2025-06-18,1424.4110107421875,1437.0605628519918,1420.028489708749,1424.3114328610282,6681735,RELIANCE.NS,1423.2208129882813,1372.4206909179688,55.07840251956774,-0.000768555586478592,0.007995509514804147
1353,2025-06-19,1427.598388671875,1434.1721095891817,1420.0285241646616,1424.4110453044384,10007230,RELIANCE.NS,1424.4110595703125,1376.9745068359375,55.115514554722665,0.002237681333301822,0.007300969079124436
1354,2025-06-20,1460.367431640625,1465.148385952672,1422.4190171371765,1425.3075053013417,29010635,RELIANCE.NS,1426.3732177734375,1382.9606005859375,67.86927288821552,0.022953964664555127,0.008470501501089038
1355,2025-06-23,1451.0048828125,1457.9770367383994,1436.2637087352834,1447.2199506188397,5989078,RELIANCE.NS,1427.4688415527344,1388.4307543945313,67.31937008134656,-0.006411091226272259,0.008581666346669426
1356,2025-06-24,1445.0286865234375,1469.1323689599471,1437.359244595668,1459.1721495093714,16402744,RELIANCE.NS,1428.8981323242188,1393.7186352539063,60.02937420868835,-0.0041186603572820335,0.008364135716118591
1357,2025-06-25,1461.463134765625,1466.5428226679085,1454.690136506102,1458.1762135192969,7525851,RELIANCE.NS,1431.6073120117187,1398.66587890625,59.31189935797073,0.0113730948011328,0.008472709081136728
1358,2025-06-26,1489.3516845703125,1492.8377614283193,1459.2717484446844,1463.2558362824063,14657893,RELIANCE.NS,1435.46689453125,1403.7495751953124,66.12701121180949,0.019082622846425812,0.009301307595796608
1359,2025-06-27,1509.3717041015625,1515.9454247275912,1490.9452978220222,1493.4353527246628,11117052,RELIANCE.NS,1440.173095703125,1409.2496069335937,68.9851323609766,0.013442103526425164,0.009603851890839147
1360,2025-06-30,1494.630615234375,1518.734421010171,1490.0489382705405,1507.7781788170053,8409527,RELIANCE.NS,1444.5008117675782,1413.7536181640626,67.25960876857613,-0.00976637419870141,0.009872241223501473
1361,2025-07-01,1522.320068359375,1525.3081343971446,1494.132596769193,1494.630607775488,10368523,RELIANCE.NS,1450.6213684082031,1418.3930908203124,70.14700730253465,0.018525950721715922,0.01021908975238217
1362,2025-07-02,1512.75830078125,1523.9136988316197,1502.6983810571346,1522.3200879079554,6361002,RELIANCE.NS,1455.3674194335938,1422.9269848632812,69.33872768199787,-0.006281049417176665,0.010269051910217292
1363,2025-07-03,1511.76220703125,1525.8060926058627,1506.9812529023668,1514.7502729656235,11283291,RELIANCE.NS,1459.1224243164063,1427.2656567382812,74.05027557467402,-0.0006584619297647087,0.010026007065283407
1364,2025-07-04,1521.2244873046875,1523.913698138102,1511.1645675851503,1517.9375659885409,6603501,RELIANCE.NS,1463.2957641601563,1431.7617016601562,73.99463243199196,0.0062591062466228475,0.010048346277722294
1365,2025-07-07,1535.367919921875,1538.65484117058,1518.933556847784,1520.5271677380254,7251074,RELIANCE.NS,1467.9123229980469,1436.5645190429686,78.4132137684042,0.009297400045306103,0.010150101083844766
1366,2025-07-08,1531.4833984375,1538.7544076502807,1524.1128113419518,1529.8897875590692,7171261,RELIANCE.NS,1472.8476135253907,1439.9270874023437,77.29811420344593,-0.0025300264737670997,0.009956177749311167
1367,2025-07-09,1512.9573974609375,1544.8301010282516,1504.0927774643353,1530.586937987722,8870660,RELIANCE.NS,1476.338671875,1442.3035961914063,70.18368669984523,-0.012096769051145873,0.010486961296562
1368,2025-07-10,1511.16455078125,1518.6347158851345,1501.5031858807802,1513.654605815878,10047129,RELIANCE.NS,1480.1036376953125,1444.5386694335937,64.07284208304984,-0.0011849948205391314,0.010377607382615653
1369,2025-07-11,1489.2520751953125,1508.9733598189127,1484.3716645666439,1505.9852937598653,7234991,RELIANCE.NS,1483.4552490234375,1446.0406689453125,59.907101457982215,-0.014500390162414223,0.010738479229567438
1370,2025-07-14,1477.7977294921875,1494.0329360309418,1473.2160528053016,1486.263916129696,10311846,RELIANCE.NS,1485.74111328125,1447.0844970703124,58.253862445055006,-0.007691341105986238,0.010907270369613517
