Price,Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,RSI,Returns,Volatility
Ticker,,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,,,,,,
0,2020-01-01,605.529296875,606.19233129956,601.7405948043777,604.3453274779305,3673698,HDFCBANK.NS,,,,,
1,2020-01-02,609.38916015625,609.9811449630853,605.7188543538712,605.7188543538712,6137166,HDFCBANK.NS,,,,0.006374362563743574,
2,2020-01-03,600.6987915039062,608.5603376104458,598.4255468849254,607.2342686142049,10855550,HDFCBANK.NS,,,,-0.014260786408008097,
3,2020-01-06,587.6987915039062,597.5731439576414,585.3545548818191,596.720662743602,10890186,HDFCBANK.NS,,,,-0.021641461883839086,
4,2020-01-07,597.0047607421875,602.1431767378965,593.050314229868,596.1996846178865,14724494,HDFCBANK.NS,,,,0.01583458971298457,
5,2020-01-08,595.4419555664062,597.7388448014235,587.2725661329978,590.5402756575533,11332110,HDFCBANK.NS,,,,-0.0026177432384933974,
6,2020-01-09,602.1195068359375,604.2033046016976,598.1887051911852,599.0885335231053,9546316,HDFCBANK.NS,,,,0.011214445349554403,
7,2020-01-10,607.4710083007812,609.4601116176075,603.871752817819,608.1340427397233,9214580,HDFCBANK.NS,,,,0.008887772948870554,
8,2020-01-13,609.033935546875,614.0066076489296,604.2980573544421,607.4710726189669,7451568,HDFCBANK.NS,,,,0.0025728425303217506,
9,2020-01-14,610.6914672851562,612.1359331976332,605.0084136927392,610.4546733854722,7886290,HDFCBANK.NS,,,,0.0027215753368372564,
10,2020-01-15,608.2051391601562,609.9573909159484,603.3982113725496,609.2233645040944,11787448,HDFCBANK.NS,,,,-0.0040713326748333944,
11,2020-01-16,609.8153686523438,611.4018762888768,605.8845666176381,607.163288419645,7150400,HDFCBANK.NS,,,,0.0026475105001759758,
12,2020-01-17,605.3162231445312,608.512940609759,602.3562995656167,607.0211275637845,16918814,HDFCBANK.NS,,,,-0.0073778814688704175,
13,2020-01-20,594.3052978515625,617.9609835885461,593.1686756533786,617.9609835885461,22178450,HDFCBANK.NS,,,42.12628835080821,-0.01819036872292723,
14,2020-01-21,589.3090209960938,591.9848038717975,586.4911964540704,591.9848038717975,14984804,HDFCBANK.NS,,,39.36674106196149,-0.008406919597604978,
15,2020-01-22,587.6514282226562,594.3527073618872,584.5968099426914,591.0612951746068,18368310,HDFCBANK.NS,,,35.32605605542092,-0.0028127734590516207,
16,2020-01-23,589.5457763671875,590.4929519914465,582.9865967313965,587.248887040562,11508920,HDFCBANK.NS,,,41.710646768335785,0.0032235914924272357,
17,2020-01-24,589.4037475585938,593.8791293563715,586.8226592396154,590.0904267767455,11831756,HDFCBANK.NS,,,51.56661858496217,-0.00024091226548839106,
18,2020-01-27,574.5567016601562,584.8809389292223,573.8700224675994,584.8809389292223,18888552,HDFCBANK.NS,,,31.279630019861088,-0.02518994146192044,
19,2020-01-28,579.2925415039062,581.4710915111248,574.5803662813082,577.2088015490133,13412158,HDFCBANK.NS,597.6239959716797,,37.20925061151879,0.008242597867305301,
20,2020-01-29,585.2835083007812,588.1960850182678,578.8427253732511,580.2871913795456,13788350,HDFCBANK.NS,596.6117065429687,,36.51883905260781,0.010341867653468784,0.011338043408309774
21,2020-01-30,580.6423950195312,586.7516319136959,576.4510963819321,586.7516319136959,12111984,HDFCBANK.NS,595.1743682861328,,28.270197800720183,-0.007929684017108696,0.011256918735481802
22,2020-01-31,580.7606811523438,586.2069402792469,577.8954521394406,583.1996118168922,11178268,HDFCBANK.NS,594.1774627685547,,26.551374685776707,0.00020371597704049726,0.010910922554556708
23,2020-02-03,564.8955688476562,567.3344998460584,557.744346592457,566.8846145462204,13077010,HDFCBANK.NS,593.0373016357422,,19.262533489549625,-0.02731781406621392,0.011515931864306167
24,2020-02-04,582.4183349609375,584.4073807174176,567.3582188812532,567.3582188812532,20897704,HDFCBANK.NS,592.3079803466796,,35.59906114104223,0.031019478784417354,0.013134459709030172
25,2020-02-05,589.4510498046875,591.0375573266558,581.234313274247,584.8335688880729,18020682,HDFCBANK.NS,592.0084350585937,,39.27676349801283,0.012075023091815407,0.01345526154830058
26,2020-02-06,587.1542358398438,591.3691214293652,585.9228611888204,589.4511253356094,11827550,HDFCBANK.NS,591.2601715087891,,40.209364549375316,-0.003896530450840263,0.01318924083428314
27,2020-02-07,588.290771484375,590.5640161625739,583.270752115284,590.0904283388669,6815448,HDFCBANK.NS,590.3011596679687,,46.37143336887936,0.0019356679644924046,0.013000337917429997
28,2020-02-10,587.3909912109375,588.6459526743174,580.6423648340666,588.6459526743174,9219834,HDFCBANK.NS,589.2190124511719,,48.78268165643616,-0.0015294822170457412,0.012964635258926162
29,2020-02-11,587.5330200195312,594.3526959818439,586.3254058019519,588.8117417811588,11613520,HDFCBANK.NS,588.0610900878906,,49.92337564261768,0.00024179602806118083,0.012931661111829237
